"","IdePoAvfu1","IdePoAvse1","Respperzipav1","Zipperdistav1"
"1",0.0232934590603727,0.623140003254472,1820.2,69.98
"2",-0.0226705840395261,0.623791177447878,1820.2,69.98
"3",0.0203197929146838,0.624877217009783,1820.2,69.98
"4",0.0228258116797665,0.622918057192012,1820.2,69.98
"5",-0.0227271720096216,0.62362107462256,1820.2,69.98
"6",0.0373587478858263,0.622750612124295,1820.2,69.98
"7",-0.0229500207348021,0.623664089898103,1820.2,69.98
"8",-0.0237109868287137,0.623682221993277,1820.2,69.98
"9",-0.011818906649736,0.621979029430517,1820.2,69.98
"10",0.00897183126302868,0.627214136059359,1820.2,69.98
"11",0.0236349158538136,0.625657921375605,1820.2,69.98
"12",0.0237746969539721,0.622905879267544,1820.2,69.98
"13",0.0583120208195428,0.625396956910048,1820.2,69.98
"14",0.037409144072661,0.622744599495818,1820.2,69.98
"15",0.0388006762618358,0.622601973916502,1820.2,69.98
"16",0.0238731136314377,0.625678537338612,1820.2,69.98
"17",-0.0230309878277098,0.623616567284611,1820.2,69.98
"18",-0.011658559566443,0.622009951319168,1820.2,69.98
"19",0.0231684218406992,0.623062279750669,1820.2,69.98
"20",0.0218200014329317,0.618599392315591,1820.2,69.98
"21",0.0292539266494157,0.624480658691552,1820.2,69.98
"22",0.0233367428341073,0.625654503377981,1820.2,69.98
"23",0.0084576991382382,0.627144340521263,1820.2,69.98
"24",-0.0118537904001746,0.621983142227722,1820.2,69.98
"25",0.0201298663431118,0.62482504754127,1820.2,69.98
"26",0.0227645916234776,0.622959865166414,1820.2,69.98
"27",0.0200224181311543,0.624978405132748,1820.2,69.98
"28",-0.0227422770085507,0.623796825497139,1820.2,69.98
"29",0.0212305858828179,0.618656927940893,1820.2,69.98
"30",0.00859685889170198,0.627061934060417,1820.2,69.98
