"es.meanATE","ks.meanATE"
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
2.75390295373043,2.75287213297761
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
4.13007369380746,4.13269888761756
4.39324727571603,4.3955209104639
4.57130013166839,4.57369307017674
4.33573124569804,4.34423837668885
4.10177210103587,4.10671733245737
4.59266850169053,4.61443352740337
4.5020463539462,4.51427961548223
4.84180272467459,4.85522281474503
4.93875442460493,4.95703615079009
4.84171571358359,4.85709361921231
5.2080042696014,5.22423880029922
5.18676126618622,5.19907926396938
5.25037502099874,5.25971064926276
5.06653671580858,5.06658371882952
4.95114341305285,4.9619449142196
5.19586033911931,5.21201635368288
4.30192158265803,4.30437121539588
4.88401975498261,4.88703139287648
3.54348300149828,3.53859770328139
2.74294476732939,2.739597072472
2.86369377400067,2.86011415508221
2.54063689213704,2.53767777243481
3.01875919190093,3.00814477741203
2.78585078130454,2.79670148628644
3.18375677798227,3.18540178390515
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
2.75390295373043,2.75287213297761
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
4.13007369380746,4.13269888761756
4.39324727571603,4.3955209104639
4.57130013166839,4.57369307017674
2.54063689213704,2.53767777243481
3.01875919190093,3.00814477741203
2.78585078130454,2.79670148628644
3.18375677798227,3.18540178390515
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
3.24941936077173,3.21355597724547
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
3.54348300149828,3.53859770328139
2.74294476732939,2.739597072472
2.86369377400067,2.86011415508221
2.54063689213704,2.53767777243481
3.01875919190093,3.00814477741203
2.78585078130454,2.79670148628644
3.18375677798227,3.18540178390515
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
2.75390295373043,2.75287213297761
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
3.54348300149828,3.53859770328139
2.74294476732939,2.739597072472
2.86369377400067,2.86011415508221
2.54063689213704,2.53767777243481
3.01875919190093,3.00814477741203
2.78585078130454,2.79670148628644
3.18375677798227,3.18540178390515
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
2.75390295373043,2.75287213297761
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
3.52107235656923,3.51203209724467
3.77191979770477,3.74391452655379
3.82121929268657,3.79271593868134
3.64210780356161,3.61723531801709
3.07317783901546,3.06555109775084
3.17606419693645,3.16805896058243
3.24459055617444,3.23633322721077
3.43794762962678,3.42897898475805
3.42982698719837,3.4146776097309
3.47733878943136,3.46189318748783
3.52596853572841,3.48569601920618
3.24941936077173,3.21355597724547
3.27261680838002,3.24213869712636
3.20068457575081,3.16266284525433
3.26071793253831,3.22374015971558
3.38889618170616,3.34982184207591
3.3226371758075,3.30872228044294
3.3874859784873,3.37318257461473
9.01070044620695,9.01070044620695
7.99380759633593,7.99380759633593
6.68143098096875,6.68143098096875
6.76727788253543,6.76727788253543
7.82735043515284,7.82735043515284
7.93567910935895,7.93567910935895
8.20612669685031,8.20612669685031
6.91791992336113,6.91791992336113
6.66980465896432,6.66980465896432
6.7420218682945,6.7420218682945
7.01900004576558,7.01900004576558
6.4889549552703,6.4889549552703
6.63288128628686,6.63288128628686
7.65729914593759,7.65729914593759
7.59629943633103,7.59629943633103
6.43792458389133,6.43792458389133
7.02302017836379,7.02302017836379
6.78326485098526,6.78326485098526
9.01070044620695,9.01070044620695
7.99380759633593,7.99380759633593
6.68143098096875,6.68143098096875
6.76727788253543,6.76727788253543
7.82735043515284,7.82735043515284
4.59266850169053,4.61443352740337
8.20612669685031,8.20612669685031
6.91791992336113,6.91791992336113
6.66980465896432,6.66980465896432
6.7420218682945,6.7420218682945
5.2080042696014,5.22423880029922
5.18676126618622,5.19907926396938
5.25037502099874,5.25971064926276
5.06653671580858,5.06658371882952
4.95114341305285,4.9619449142196
5.19586033911931,5.21201635368288
4.30192158265803,4.30437121539588
4.88401975498261,4.88703139287648
9.01070044620695,9.01070044620695
7.99380759633593,7.99380759633593
6.68143098096875,6.68143098096875
6.76727788253543,6.76727788253543
7.82735043515284,7.82735043515284
7.93567910935895,7.93567910935895
8.20612669685031,8.20612669685031
6.91791992336113,6.91791992336113
6.66980465896432,6.66980465896432
6.7420218682945,6.7420218682945
7.01900004576558,7.01900004576558
6.4889549552703,6.4889549552703
6.63288128628686,6.63288128628686
7.65729914593759,7.65729914593759
7.59629943633103,7.59629943633103
6.43792458389133,6.43792458389133
7.02302017836379,7.02302017836379
6.78326485098526,6.78326485098526
3.54348300149828,3.53859770328139
2.74294476732939,2.739597072472
2.86369377400067,2.86011415508221
2.54063689213704,2.53767777243481
3.01875919190093,3.00814477741203
2.78585078130454,2.79670148628644
3.18375677798227,3.18540178390515
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
2.75390295373043,2.75287213297761
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
4.13007369380746,4.13269888761756
4.39324727571603,4.3955209104639
4.57130013166839,4.57369307017674
4.33573124569804,4.34423837668885
4.10177210103587,4.10671733245737
4.59266850169053,4.61443352740337
4.5020463539462,4.51427961548223
4.84180272467459,4.85522281474503
4.93875442460493,4.95703615079009
4.84171571358359,4.85709361921231
5.2080042696014,5.22423880029922
5.18676126618622,5.19907926396938
5.25037502099874,5.25971064926276
5.06653671580858,5.06658371882952
4.95114341305285,4.9619449142196
5.19586033911931,5.21201635368288
4.30192158265803,4.30437121539588
4.88401975498261,4.88703139287648
3.52107235656923,3.51203209724467
3.77191979770477,3.74391452655379
3.82121929268657,3.79271593868134
3.64210780356161,3.61723531801709
3.07317783901546,3.06555109775084
3.17606419693645,3.16805896058243
3.24459055617444,3.23633322721077
3.43794762962678,3.42897898475805
3.42982698719837,3.4146776097309
3.47733878943136,3.46189318748783
3.52596853572841,3.48569601920618
3.24941936077173,3.21355597724547
3.27261680838002,3.24213869712636
3.20068457575081,3.16266284525433
3.26071793253831,3.22374015971558
3.38889618170616,3.34982184207591
3.3226371758075,3.30872228044294
3.3874859784873,3.37318257461473
4.13007369380746,4.13269888761756
4.39324727571603,4.3955209104639
4.57130013166839,4.57369307017674
4.33573124569804,4.34423837668885
4.10177210103587,4.10671733245737
4.59266850169053,4.61443352740337
4.5020463539462,4.51427961548223
4.84180272467459,4.85522281474503
4.93875442460493,4.95703615079009
4.84171571358359,4.85709361921231
5.2080042696014,5.22423880029922
5.18676126618622,5.19907926396938
5.25037502099874,5.25971064926276
5.06653671580858,5.06658371882952
4.95114341305285,4.9619449142196
5.19586033911931,5.21201635368288
4.30192158265803,4.30437121539588
4.88401975498261,4.88703139287648
9.01070044620695,9.01070044620695
7.99380759633593,7.99380759633593
6.68143098096875,6.68143098096875
6.76727788253543,6.76727788253543
7.82735043515284,7.82735043515284
7.93567910935895,7.93567910935895
8.20612669685031,8.20612669685031
6.91791992336113,6.91791992336113
6.66980465896432,6.66980465896432
6.7420218682945,6.7420218682945
7.01900004576558,7.01900004576558
6.4889549552703,6.4889549552703
6.63288128628686,6.63288128628686
7.65729914593759,7.65729914593759
7.59629943633103,7.59629943633103
6.43792458389133,6.43792458389133
7.02302017836379,7.02302017836379
6.78326485098526,6.78326485098526
4.13007369380746,4.13269888761756
4.39324727571603,4.3955209104639
4.57130013166839,4.57369307017674
4.33573124569804,4.34423837668885
4.10177210103587,4.10671733245737
4.59266850169053,4.61443352740337
4.5020463539462,4.51427961548223
4.84180272467459,4.85522281474503
4.93875442460493,4.95703615079009
4.84171571358359,4.85709361921231
5.2080042696014,5.22423880029922
5.18676126618622,5.19907926396938
5.25037502099874,5.25971064926276
5.06653671580858,5.06658371882952
4.95114341305285,4.9619449142196
5.19586033911931,5.21201635368288
4.30192158265803,4.30437121539588
4.88401975498261,4.88703139287648
3.52107235656923,3.51203209724467
3.77191979770477,3.74391452655379
3.82121929268657,3.79271593868134
3.64210780356161,3.61723531801709
3.07317783901546,3.06555109775084
3.17606419693645,3.16805896058243
3.24459055617444,3.23633322721077
3.43794762962678,3.42897898475805
3.42982698719837,3.4146776097309
3.47733878943136,3.46189318748783
3.52596853572841,3.48569601920618
3.24941936077173,3.21355597724547
3.27261680838002,3.24213869712636
3.20068457575081,3.16266284525433
3.26071793253831,3.22374015971558
3.38889618170616,3.34982184207591
3.3226371758075,3.30872228044294
3.3874859784873,3.37318257461473
3.52107235656923,3.51203209724467
3.77191979770477,3.74391452655379
3.82121929268657,3.79271593868134
3.64210780356161,3.61723531801709
3.07317783901546,3.06555109775084
3.17606419693645,3.16805896058243
3.24459055617444,3.23633322721077
3.43794762962678,3.42897898475805
3.42982698719837,3.4146776097309
3.47733878943136,3.46189318748783
3.52596853572841,3.48569601920618
3.24941936077173,3.21355597724547
3.27261680838002,3.24213869712636
3.20068457575081,3.16266284525433
3.26071793253831,3.22374015971558
3.38889618170616,3.34982184207591
3.3226371758075,3.30872228044294
3.3874859784873,3.37318257461473
3.52107235656923,3.51203209724467
3.77191979770477,3.74391452655379
3.82121929268657,3.79271593868134
3.64210780356161,3.61723531801709
3.07317783901546,3.06555109775084
3.17606419693645,3.16805896058243
3.24459055617444,3.23633322721077
3.43794762962678,3.42897898475805
3.42982698719837,3.4146776097309
3.47733878943136,3.46189318748783
3.52596853572841,3.48569601920618
3.24941936077173,3.21355597724547
3.27261680838002,3.24213869712636
3.20068457575081,3.16266284525433
3.26071793253831,3.22374015971558
3.38889618170616,3.34982184207591
3.3226371758075,3.30872228044294
3.3874859784873,3.37318257461473
3.54348300149828,3.53859770328139
2.74294476732939,2.739597072472
2.86369377400067,2.86011415508221
2.54063689213704,2.53767777243481
3.01875919190093,3.00814477741203
2.78585078130454,2.79670148628644
3.18375677798227,3.18540178390515
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
2.75390295373043,2.75287213297761
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
3.52107235656923,3.51203209724467
3.77191979770477,3.74391452655379
3.82121929268657,3.79271593868134
3.64210780356161,3.61723531801709
3.07317783901546,3.06555109775084
3.17606419693645,3.16805896058243
3.24459055617444,3.23633322721077
3.43794762962678,3.42897898475805
3.42982698719837,3.4146776097309
3.47733878943136,3.46189318748783
3.52596853572841,3.48569601920618
3.24941936077173,3.21355597724547
3.27261680838002,3.24213869712636
3.20068457575081,3.16266284525433
3.26071793253831,3.22374015971558
3.38889618170616,3.34982184207591
3.3226371758075,3.30872228044294
3.3874859784873,3.37318257461473
4.13007369380746,4.13269888761756
4.39324727571603,4.3955209104639
4.57130013166839,4.57369307017674
4.33573124569804,4.34423837668885
4.10177210103587,4.10671733245737
2.78585078130454,2.79670148628644
4.5020463539462,4.51427961548223
2.73796914349596,2.7392783412801
2.9440014773427,2.9454658775802
2.86438168859625,2.86540252554396
2.61715672008552,2.61089514784294
2.75390295373043,2.75287213297761
3.04900243864823,3.04779817918117
2.58047337421038,2.57954448316202
2.67601406885414,2.6748754402383
2.74353582679278,2.74327464660375
2.71311854749008,2.708725021421
2.59338995119961,2.58338694993471
3.52107235656923,3.51203209724467
3.77191979770477,3.74391452655379
3.82121929268657,3.79271593868134
3.64210780356161,3.61723531801709
3.07317783901546,3.06555109775084
3.17606419693645,3.16805896058243
3.24459055617444,3.23633322721077
3.43794762962678,3.42897898475805
3.42982698719837,3.4146776097309
3.47733878943136,3.46189318748783
3.52596853572841,3.48569601920618
3.24941936077173,3.21355597724547
3.27261680838002,3.24213869712636
3.20068457575081,3.16266284525433
3.26071793253831,3.22374015971558
3.38889618170616,3.34982184207591
3.3226371758075,3.30872228044294
3.3874859784873,3.37318257461473
4.78497297261247,4.69750193250221
5.00227583680809,4.93858297154752
5.4316263217601,5.35364145366565
4.98783233675953,4.92436932769579
6.13874887119438,6.05558865839577
5.05656542048874,4.93812008968004
5.52159718912234,5.44842432275699
4.95680833656549,4.89403776004656
5.0583749790028,4.99765555282105
4.46219571110625,4.38477055069011
4.05492159557285,3.99747598843588
4.38614737558667,4.29900457793086
5.01263953404558,4.92360459442437
4.98623756506261,4.91486578071885
4.33660918778676,4.29169294445102
4.36947060439235,4.35517564744108
4.2880473289658,4.25235813738811
4.45722723545337,4.41682753670447
4.90926064583504,4.90926064583504
6.06365471801229,6.06365471801229
5.20498105457755,5.20498105457755
5.21424268420922,5.21424268420922
5.45148026052734,5.45148026052734
5.11823322131096,5.11823322131096
4.56968066869464,4.56968066869464
4.73600962763988,4.73600962763988
4.44781262182536,4.44781262182536
4.91732049431762,4.91732049431762
5.6968717972972,5.6968717972972
5.68965056264294,5.68965056264294
5.07213102779158,5.07213102779158
4.51071106617359,4.51071106617359
4.46033431374173,4.46033431374173
4.47543564699929,4.47543564699929
4.7142266523691,4.7142266523691
4.52789500174983,4.52789500174983
3.36728470541836,3.36489603441453
3.26419695353466,3.2612663245509
3.52726546085291,3.52347542596094
3.64896238659659,3.65656093482012
3.23164715509845,3.2361486362982
5.05656542048874,4.93812008968004
5.52159718912234,5.44842432275699
4.95680833656549,4.89403776004656
5.0583749790028,4.99765555282105
4.46219571110625,4.38477055069011
4.05492159557285,3.99747598843588
4.38614737558667,4.29900457793086
5.01263953404558,4.92360459442437
4.98623756506261,4.91486578071885
4.33660918778676,4.29169294445102
4.36947060439235,4.35517564744108
4.2880473289658,4.25235813738811
4.45722723545337,4.41682753670447
3.36728470541836,3.36489603441453
3.26419695353466,3.2612663245509
3.52726546085291,3.52347542596094
3.64896238659659,3.65656093482012
3.23164715509845,3.2361486362982
4.29571279793947,4.30236061821239
4.51019089525836,4.51767203589527
4.33468471236566,4.34356271165692
4.20225528278117,4.20719728058739
4.46219571110625,4.38477055069011
4.05492159557285,3.99747598843588
4.38614737558667,4.29900457793086
5.01263953404558,4.92360459442437
4.98623756506261,4.91486578071885
4.33660918778676,4.29169294445102
4.36947060439235,4.35517564744108
4.2880473289658,4.25235813738811
4.45722723545337,4.41682753670447
3.14748123382711,3.15044491514878
3.16829723196872,3.17678511797672
2.98917309680871,2.9882334228876
2.66094161294046,2.65980032458701
2.61390005723031,2.61406439571193
2.67390203590517,2.67407248420382
4.51019089525836,4.51767203589527
4.33468471236566,4.34356271165692
4.20225528278117,4.20719728058739
4.15815449160969,4.16302842925393
4.041877236983,4.04914246453373
3.97020493710118,3.97287455081502
3.7160288264387,3.71177054205433
3.95060466220841,3.95494171898301
3.90396320623925,3.90823170532289
4.09987481449834,4.10443128159704
4.08250657153081,4.08321585224184
3.95704918403159,3.95129286440749
3.14748123382711,3.15044491514878
3.16829723196872,3.17678511797672
2.98917309680871,2.9882334228876
2.66094161294046,2.65980032458701
2.61390005723031,2.61406439571193
2.67390203590517,2.67407248420382
2.62204022659278,2.62220539396282
2.54674410962626,2.54690160982417
4.20225528278117,4.20719728058739
3.83158710462413,3.84323747998083
4.03261911120252,4.02652568791533
13.4255261105608,13.4524180587461
14.5380462833506,14.5673460036153
9.6860296551153,9.68866555701343
9.62337328078812,9.62165761875607
4.51579264043318,4.51673741460486
4.2350435466739,4.23591287712076
4.2277286302288,4.22859599498973
4.22477690694214,4.22564347850728
4.12024815425925,4.11727921600036
4.270233791074,4.26237172259471
4.60582514821663,4.59963843476931
3.70305987738225,3.69298165355528
3.39448469091607,3.38147907358217
4.00747843743128,4.00570922451649
3.81101887734988,3.80936523593399
3.9451013797487,3.94336886145977
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
3.83158710462413,3.84323747998083
4.03261911120252,4.02652568791533
3.99613365388828,4.00539756780065
3.86702223325075,3.87247471784061
4.30267167323216,4.29988671486353
9.62337328078812,9.62165761875607
11.8203187823284,11.8227125664638
9.89132102003965,9.89328805110673
9.45387444537714,9.45574469993591
9.49256759655687,9.49444641121939
6.54568358534009,6.54826884995807
8.06144670322032,8.16076828566774
8.22939318160657,8.33107698679683
7.63362606007713,7.72693020373806
8.06986248291804,8.17826619151647
6.64702161318199,6.73811461854853
8.21316622142574,8.32772845757819
8.42036821370784,8.53822131032883
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
4.12024815425925,4.11727921600036
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
3.70305987738225,3.69298165355528
3.39448469091607,3.38147907358217
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
4.2277286302288,4.22859599498973
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
4.270233791074,4.26237172259471
4.60582514821663,4.59963843476931
3.70305987738225,3.69298165355528
3.39448469091607,3.38147907358217
4.00747843743128,4.00570922451649
3.81101887734988,3.80936523593399
3.9451013797487,3.94336886145977
14.4588480145601,14.5107107342738
12.9610691056736,12.9869558526626
13.4255261105608,13.4524180587461
14.5380462833506,14.5673460036153
9.6860296551153,9.68866555701343
9.62337328078812,9.62165761875607
11.8203187823284,11.8227125664638
9.89132102003965,9.89328805110673
13.752857887715,14.1792215370787
11.7250833339387,12.0836528177555
6.54568358534009,6.54826884995807
8.06144670322032,8.16076828566774
8.22939318160657,8.33107698679683
7.63362606007713,7.72693020373806
8.06986248291804,8.17826619151647
6.64702161318199,6.73811461854853
8.21316622142574,8.32772845757819
8.42036821370784,8.53822131032883
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
3.70305987738225,3.69298165355528
3.39448469091607,3.38147907358217
1.70769659516491,1.70769659516491
3.81101887734988,3.80936523593399
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
4.270233791074,4.26237172259471
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
3.83158710462413,3.84323747998083
1.55736229213003,1.55736229213003
3.99613365388828,4.00539756780065
3.86702223325075,3.87247471784061
4.30267167323216,4.29988671486353
4.75078823052474,4.79077907836729
4.51579264043318,4.51673741460486
4.2350435466739,4.23591287712076
4.2277286302288,4.22859599498973
4.22477690694214,4.22564347850728
4.12024815425925,4.11727921600036
4.270233791074,4.26237172259471
4.60582514821663,4.59963843476931
3.70305987738225,3.69298165355528
3.39448469091607,3.38147907358217
4.00747843743128,4.00570922451649
3.81101887734988,3.80936523593399
3.9451013797487,3.94336886145977
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
1.61597031551106,1.61597031551106
1.55736229213003,1.55736229213003
1.52229944479012,1.52229944479012
1.52374195923962,1.52374195923962
1.66500695476351,1.66500695476351
1.65147779078763,1.65147779078763
1.57232611994952,1.57232611994952
1.56468126303985,1.56468126303985
1.73385436775676,1.73385436775676
1.73238326699074,1.73238326699074
1.99754085238013,1.99754085238013
1.85797651915356,1.85797651915356
1.68664495096245,1.68664495096245
1.84638847066192,1.84638847066192
1.74614236996099,1.74614236996099
1.70769659516491,1.70769659516491
1.69087645760594,1.69087645760594
1.67747131814428,1.67747131814428
3.83158710462413,3.84323747998083
4.03261911120252,4.02652568791533
3.99613365388828,4.00539756780065
3.86702223325075,3.87247471784061
4.30267167323216,4.29988671486353
4.75078823052474,4.79077907836729
4.51579264043318,4.51673741460486
4.2350435466739,4.23591287712076
4.2277286302288,4.22859599498973
