"","IdePoAvfu1","IdePoAvse1","Respperzipav1","Zipperdistav1","Stategap"
"30",0.0581018734496891,0.62522749891344,1820.2,69.98,0.217425933380114
"31",0.0581018734496891,0.62522749891344,1820.2,69.98,0.00868445406992122
"32",0.0581018734496891,0.62522749891344,1820.2,69.98,0.212142780311022
"33",0.0581018734496891,0.62522749891344,1820.2,69.98,0.158590494863648
"34",0.0581018734496891,0.62522749891344,1820.2,69.98,0.318789632770268
"35",0.0581018734496891,0.62522749891344,1820.2,69.98,0.00103711920692785
"36",0.0581018734496891,0.62522749891344,1820.2,69.98,0.223918458762002
"37",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0237712837339344
"38",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0769791444715706
"39",0.0581018734496891,0.62522749891344,1820.2,69.98,0.218223333457626
"40",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0622175777797459
"41",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0451918345226207
"42",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0356016098965221
"43",0.0581018734496891,0.62522749891344,1820.2,69.98,0.104203263838458
"44",0.0581018734496891,0.62522749891344,1820.2,69.98,0.207704642834435
"45",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0250405276933196
"46",0.0581018734496891,0.62522749891344,1820.2,69.98,0.419066985970446
"47",0.0581018734496891,0.62522749891344,1820.2,69.98,0.230112939599257
"48",0.0581018734496891,0.62522749891344,1820.2,69.98,0.368711762280438
"49",0.0581018734496891,0.62522749891344,1820.2,69.98,0.764413048749614
"50",0.0581018734496891,0.62522749891344,1820.2,69.98,0.377749397604469
"51",0.0581018734496891,0.62522749891344,1820.2,69.98,0.21278668561879
"52",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0794777171341536
"53",0.0581018734496891,0.62522749891344,1820.2,69.98,0.36091589309224
"54",0.0581018734496891,0.62522749891344,1820.2,69.98,0.109599791085391
"55",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0378110221927968
"56",0.0581018734496891,0.62522749891344,1820.2,69.98,0.122917250014754
"57",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0428153880085822
"58",0.0581018734496891,0.62522749891344,1820.2,69.98,0.272964086979262
"59",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0814173988924415
"60",0.0581018734496891,0.62522749891344,1820.2,69.98,0.185687305930113
"61",0.0581018734496891,0.62522749891344,1820.2,69.98,0.147797853666782
"62",0.0581018734496891,0.62522749891344,1820.2,69.98,0.166758779671802
"63",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0329024549545504
"64",0.0581018734496891,0.62522749891344,1820.2,69.98,0.122273033298866
"65",0.0581018734496891,0.62522749891344,1820.2,69.98,0.100237506725212
"66",0.0581018734496891,0.62522749891344,1820.2,69.98,0.609264778249903
"67",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0770877097904872
"68",0.0581018734496891,0.62522749891344,1820.2,69.98,0.173083101197519
"69",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0522373109753465
"70",0.0581018734496891,0.62522749891344,1820.2,69.98,0.287883478649159
"71",0.0581018734496891,0.62522749891344,1820.2,69.98,0.202111960265005
"72",0.0581018734496891,0.62522749891344,1820.2,69.98,0.156369538823133
"73",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0625242982227136
"74",0.0581018734496891,0.62522749891344,1820.2,69.98,0.421688211109825
"75",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0941072074972779
"76",0.0581018734496891,0.62522749891344,1820.2,69.98,0.244858775333064
"77",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0708298756154158
"78",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0568192023316936
"79",0.0581018734496891,0.62522749891344,1820.2,69.98,0.198679527293847
"80",0.0581018734496891,0.62522749891344,1820.2,69.98,0.457543149653686
"81",0.0581018734496891,0.62522749891344,1820.2,69.98,0.00516551678878593
"82",0.0581018734496891,0.62522749891344,1820.2,69.98,0.247059159690021
"83",0.0581018734496891,0.62522749891344,1820.2,69.98,0.433026265835349
"84",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0660613844392083
"85",0.0581018734496891,0.62522749891344,1820.2,69.98,0.00307739445258827
"86",0.0581018734496891,0.62522749891344,1820.2,69.98,0.160543259529493
"87",0.0581018734496891,0.62522749891344,1820.2,69.98,0.111085291570496
"88",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0327306225052424
"89",0.0581018734496891,0.62522749891344,1820.2,69.98,0.00093353366625757
"90",0.0581018734496891,0.62522749891344,1820.2,69.98,0.233894879373214
"91",0.0581018734496891,0.62522749891344,1820.2,69.98,0.835086215877703
"92",0.0581018734496891,0.62522749891344,1820.2,69.98,0.0778474679002313
"93",0.0581018734496891,0.62522749891344,1820.2,69.98,0.221498245212938
"94",0.0581018734496891,0.62522749891344,1820.2,69.98,0.25314373283124
"95",0.0581018734496891,0.62522749891344,1820.2,69.98,0.187273875088426
"96",0.0581018734496891,0.62522749891344,1820.2,69.98,0.131758572961874
"97",0.0581018734496891,0.62522749891344,1820.2,69.98,0.438962913817926
"98",0.0581018734496891,0.62522749891344,1820.2,69.98,0.311669539037749
"99",0.0581018734496891,0.62522749891344,1820.2,69.98,0.282702999311709
"100",0.0581018734496891,0.62522749891344,1820.2,69.98,0.216456489787868
"101",0.023678301213486,0.625665536606108,1820.2,69.98,0.206245011503054
"102",0.023678301213486,0.625665536606108,1820.2,69.98,0.073247436429321
"103",0.023678301213486,0.625665536606108,1820.2,69.98,0.0873054763105235
"104",0.023678301213486,0.625665536606108,1820.2,69.98,0.0856287424154921
"105",0.023678301213486,0.625665536606108,1820.2,69.98,0.483325980308717
"106",0.023678301213486,0.625665536606108,1820.2,69.98,0.201814593986593
"107",0.023678301213486,0.625665536606108,1820.2,69.98,0.205565573275626
"108",0.023678301213486,0.625665536606108,1820.2,69.98,0.272132946436716
"109",0.023678301213486,0.625665536606108,1820.2,69.98,0.339920702536058
"110",0.023678301213486,0.625665536606108,1820.2,69.98,0.0177454483664154
"111",0.023678301213486,0.625665536606108,1820.2,69.98,0.00581077866273116
"112",0.023678301213486,0.625665536606108,1820.2,69.98,0.320728350032303
"113",0.023678301213486,0.625665536606108,1820.2,69.98,0.116350658346728
"114",0.023678301213486,0.625665536606108,1820.2,69.98,0.0636584273460927
"115",0.023678301213486,0.625665536606108,1820.2,69.98,0.384317149472444
"116",0.023678301213486,0.625665536606108,1820.2,69.98,0.0234387299495412
"117",0.023678301213486,0.625665536606108,1820.2,69.98,0.288915220789641
"118",0.023678301213486,0.625665536606108,1820.2,69.98,0.259558982697199
"119",0.023678301213486,0.625665536606108,1820.2,69.98,0.0537750734879443
"120",0.023678301213486,0.625665536606108,1820.2,69.98,0.287837613584958
"121",0.023678301213486,0.625665536606108,1820.2,69.98,0.0139589180712674
"122",0.023678301213486,0.625665536606108,1820.2,69.98,0.26270134388061
"123",0.023678301213486,0.625665536606108,1820.2,69.98,0.0125906018006902
"124",0.023678301213486,0.625665536606108,1820.2,69.98,0.516975565505141
"125",0.023678301213486,0.625665536606108,1820.2,69.98,0.228437900711025
"126",0.023678301213486,0.625665536606108,1820.2,69.98,0.0486631307926632
"127",0.023678301213486,0.625665536606108,1820.2,69.98,0.350527443664404
"128",0.023678301213486,0.625665536606108,1820.2,69.98,0.0273616668119291
"129",0.023678301213486,0.625665536606108,1820.2,69.98,0.723435476135375
"130",0.023678301213486,0.625665536606108,1820.2,69.98,0.386513696587637
"131",0.023678301213486,0.625665536606108,1820.2,69.98,0.24537038541091
"132",0.023678301213486,0.625665536606108,1820.2,69.98,0.121860538561282
"133",0.023678301213486,0.625665536606108,1820.2,69.98,0.221299257821729
"134",0.023678301213486,0.625665536606108,1820.2,69.98,0.072134647805959
"135",0.023678301213486,0.625665536606108,1820.2,69.98,0.173147843063218
"136",0.023678301213486,0.625665536606108,1820.2,69.98,0.230851924739637
"137",0.023678301213486,0.625665536606108,1820.2,69.98,0.0195043954802253
"138",0.023678301213486,0.625665536606108,1820.2,69.98,0.406800187334949
"139",0.023678301213486,0.625665536606108,1820.2,69.98,0.280587958887708
"140",0.023678301213486,0.625665536606108,1820.2,69.98,0.137480130736597
"141",0.023678301213486,0.625665536606108,1820.2,69.98,0.0353297421092818
"142",0.023678301213486,0.625665536606108,1820.2,69.98,0.258534357916325
"143",0.023678301213486,0.625665536606108,1820.2,69.98,0.171758460308946
"144",0.023678301213486,0.625665536606108,1820.2,69.98,0.045732087914328
"145",0.023678301213486,0.625665536606108,1820.2,69.98,0.0111494159612377
"146",0.023678301213486,0.625665536606108,1820.2,69.98,0.0459578958072784
"147",0.023678301213486,0.625665536606108,1820.2,69.98,0.12909187588386
"148",0.023678301213486,0.625665536606108,1820.2,69.98,0.024132746638105
"149",0.023678301213486,0.625665536606108,1820.2,69.98,0.0426611738982074
"150",0.023678301213486,0.625665536606108,1820.2,69.98,0.306554591188376
"151",0.023678301213486,0.625665536606108,1820.2,69.98,0.135762254833834
"152",0.023678301213486,0.625665536606108,1820.2,69.98,0.784413084372187
"153",0.023678301213486,0.625665536606108,1820.2,69.98,0.0863674960734187
"154",0.023678301213486,0.625665536606108,1820.2,69.98,0.52943632024059
"155",0.023678301213486,0.625665536606108,1820.2,69.98,0.139859488715487
"156",0.023678301213486,0.625665536606108,1820.2,69.98,0.21990174913189
"157",0.023678301213486,0.625665536606108,1820.2,69.98,0.383376826829072
"158",0.023678301213486,0.625665536606108,1820.2,69.98,0.049371716824981
"159",0.023678301213486,0.625665536606108,1820.2,69.98,0.149622281405029
"160",0.023678301213486,0.625665536606108,1820.2,69.98,0.124147048787913
"161",0.023678301213486,0.625665536606108,1820.2,69.98,0.154519961226333
"162",0.023678301213486,0.625665536606108,1820.2,69.98,0.134135508230052
"163",0.023678301213486,0.625665536606108,1820.2,69.98,0.323793787742306
"164",0.023678301213486,0.625665536606108,1820.2,69.98,0.363695100314007
"165",0.023678301213486,0.625665536606108,1820.2,69.98,0.176027204848886
"166",0.023678301213486,0.625665536606108,1820.2,69.98,0.68062908897943
"167",0.023678301213486,0.625665536606108,1820.2,69.98,0.301036489722385
"168",0.023678301213486,0.625665536606108,1820.2,69.98,0.197755710641145
"169",0.023678301213486,0.625665536606108,1820.2,69.98,0.170035274704625
"170",0.023678301213486,0.625665536606108,1820.2,69.98,0.231197385299897
"171",0.023678301213486,0.625665536606108,1820.2,69.98,0.171997796785064
"172",0.023678301213486,0.625665536606108,1820.2,69.98,0.0200554965715974
"173",0.023678301213486,0.625665536606108,1820.2,69.98,0.0673480466492299
"174",0.023678301213486,0.625665536606108,1820.2,69.98,0.055768666750181
"175",0.023678301213486,0.625665536606108,1820.2,69.98,0.151363411986246
"176",0.023678301213486,0.625665536606108,1820.2,69.98,0.176482982232584
"177",0.023678301213486,0.625665536606108,1820.2,69.98,0.538767761912934
"178",0.023678301213486,0.625665536606108,1820.2,69.98,0.228529148779284
"179",0.023678301213486,0.625665536606108,1820.2,69.98,0.194425256937089
"180",0.023678301213486,0.625665536606108,1820.2,69.98,0.0441652399008846
"181",0.023678301213486,0.625665536606108,1820.2,69.98,0.816536560633664
"182",0.023678301213486,0.625665536606108,1820.2,69.98,0.260751165336431
"183",0.023678301213486,0.625665536606108,1820.2,69.98,0.238408850564353
"184",0.023678301213486,0.625665536606108,1820.2,69.98,0.227289682222331
"185",0.023678301213486,0.625665536606108,1820.2,69.98,0.339068499643689
"186",0.023678301213486,0.625665536606108,1820.2,69.98,0.14798191270883
"187",0.023678301213486,0.625665536606108,1820.2,69.98,0.0415344602776185
"188",0.023678301213486,0.625665536606108,1820.2,69.98,0.0338534138965596
"189",0.023678301213486,0.625665536606108,1820.2,69.98,0.212888277221689
"190",0.023678301213486,0.625665536606108,1820.2,69.98,0.103113291048185
"191",0.023678301213486,0.625665536606108,1820.2,69.98,0.372061619995331
"192",0.023678301213486,0.625665536606108,1820.2,69.98,0.225720034113063
"193",0.023678301213486,0.625665536606108,1820.2,69.98,0.00899476063959697
"194",0.023678301213486,0.625665536606108,1820.2,69.98,0.0294639611915581
"195",0.023678301213486,0.625665536606108,1820.2,69.98,0.580469891813983
"196",0.023678301213486,0.625665536606108,1820.2,69.98,0.377058579836459
"197",0.023678301213486,0.625665536606108,1820.2,69.98,0.0825345739632976
"198",0.023678301213486,0.625665536606108,1820.2,69.98,0.378696209783696
"199",0.023678301213486,0.625665536606108,1820.2,69.98,0.00418570285449226
"200",0.023678301213486,0.625665536606108,1820.2,69.98,0.216456489787868
"201",0.020304411312989,0.624885240329717,1820.2,69.98,0.307838390251037
"202",0.020304411312989,0.624885240329717,1820.2,69.98,0.230535898272517
"203",0.020304411312989,0.624885240329717,1820.2,69.98,0.3068674039319
"204",0.020304411312989,0.624885240329717,1820.2,69.98,0.198397506680685
"205",0.020304411312989,0.624885240329717,1820.2,69.98,0.576903316093805
"206",0.020304411312989,0.624885240329717,1820.2,69.98,0.479341804759198
"207",0.020304411312989,0.624885240329717,1820.2,69.98,0.154138174950281
"208",0.020304411312989,0.624885240329717,1820.2,69.98,0.351919835242421
"209",0.020304411312989,0.624885240329717,1820.2,69.98,0.458528186649821
"210",0.020304411312989,0.624885240329717,1820.2,69.98,0.478338373246364
"211",0.020304411312989,0.624885240329717,1820.2,69.98,0.125775662563326
"212",0.020304411312989,0.624885240329717,1820.2,69.98,0.105657635590904
"213",0.020304411312989,0.624885240329717,1820.2,69.98,0.374627737888447
"214",0.020304411312989,0.624885240329717,1820.2,69.98,0.07272907146156
"215",0.020304411312989,0.624885240329717,1820.2,69.98,0.0767012479285234
"216",0.020304411312989,0.624885240329717,1820.2,69.98,0.133851202186681
"217",0.020304411312989,0.624885240329717,1820.2,69.98,0.0289811721494304
"218",0.020304411312989,0.624885240329717,1820.2,69.98,0.416189605111524
"219",0.020304411312989,0.624885240329717,1820.2,69.98,0.0990327642442457
"220",0.020304411312989,0.624885240329717,1820.2,69.98,0.0941284220595974
"221",0.020304411312989,0.624885240329717,1820.2,69.98,0.0137054594383599
"222",0.020304411312989,0.624885240329717,1820.2,69.98,0.108430842734292
"223",0.020304411312989,0.624885240329717,1820.2,69.98,0.160130623907461
"224",0.020304411312989,0.624885240329717,1820.2,69.98,0.115563130246624
"225",0.020304411312989,0.624885240329717,1820.2,69.98,0.349063319234561
"226",0.020304411312989,0.624885240329717,1820.2,69.98,0.112730324448304
"227",0.020304411312989,0.624885240329717,1820.2,69.98,0.519868239811787
"228",0.020304411312989,0.624885240329717,1820.2,69.98,0.00474069392318114
"229",0.020304411312989,0.624885240329717,1820.2,69.98,0.788145207517619
"230",0.020304411312989,0.624885240329717,1820.2,69.98,0.19315375863291
"231",0.020304411312989,0.624885240329717,1820.2,69.98,0.0205304662067975
"232",0.020304411312989,0.624885240329717,1820.2,69.98,0.251839858231723
"233",0.020304411312989,0.624885240329717,1820.2,69.98,0.351009825748525
"234",0.020304411312989,0.624885240329717,1820.2,69.98,0.404730584993895
"235",0.020304411312989,0.624885240329717,1820.2,69.98,0.300074680975435
"236",0.020304411312989,0.624885240329717,1820.2,69.98,0.0835372570346548
"237",0.020304411312989,0.624885240329717,1820.2,69.98,0.403211601591543
"238",0.020304411312989,0.624885240329717,1820.2,69.98,0.294900880370203
"239",0.020304411312989,0.624885240329717,1820.2,69.98,0.471342058841649
"240",0.020304411312989,0.624885240329717,1820.2,69.98,0.119713367127099
"241",0.020304411312989,0.624885240329717,1820.2,69.98,0.0513227715850753
"242",0.020304411312989,0.624885240329717,1820.2,69.98,0.0762844282681588
"243",0.020304411312989,0.624885240329717,1820.2,69.98,0.0800708829945522
"244",0.020304411312989,0.624885240329717,1820.2,69.98,0.700042587509105
"245",0.020304411312989,0.624885240329717,1820.2,69.98,0.131862642679941
"246",0.020304411312989,0.624885240329717,1820.2,69.98,0.361198239106239
"247",0.020304411312989,0.624885240329717,1820.2,69.98,0.154751186719309
"248",0.020304411312989,0.624885240329717,1820.2,69.98,0.796419056022478
"249",0.020304411312989,0.624885240329717,1820.2,69.98,0.0570138401676393
"250",0.020304411312989,0.624885240329717,1820.2,69.98,0.341209618457186
"251",0.020304411312989,0.624885240329717,1820.2,69.98,0.225915232463376
"252",0.020304411312989,0.624885240329717,1820.2,69.98,0.316716065215615
"253",0.020304411312989,0.624885240329717,1820.2,69.98,0.103307526668208
"254",0.020304411312989,0.624885240329717,1820.2,69.98,0.248596711843366
"255",0.020304411312989,0.624885240329717,1820.2,69.98,0.390597257417921
"256",0.020304411312989,0.624885240329717,1820.2,69.98,0.0653165542642281
"257",0.020304411312989,0.624885240329717,1820.2,69.98,0.192909337774164
"258",0.020304411312989,0.624885240329717,1820.2,69.98,0.066115921259952
"259",0.020304411312989,0.624885240329717,1820.2,69.98,0.0126033957947512
"260",0.020304411312989,0.624885240329717,1820.2,69.98,0.10692463635241
"261",0.020304411312989,0.624885240329717,1820.2,69.98,0.0763370730158544
"262",0.020304411312989,0.624885240329717,1820.2,69.98,0.31565367392273
"263",0.020304411312989,0.624885240329717,1820.2,69.98,0.164640857548603
"264",0.020304411312989,0.624885240329717,1820.2,69.98,0.109453146044357
"265",0.020304411312989,0.624885240329717,1820.2,69.98,0.059696976315122
"266",0.020304411312989,0.624885240329717,1820.2,69.98,0.0036975359772573
"267",0.020304411312989,0.624885240329717,1820.2,69.98,0.223602956043769
"268",0.020304411312989,0.624885240329717,1820.2,69.98,0.144004159887216
"269",0.020304411312989,0.624885240329717,1820.2,69.98,0.00920029271239372
"270",0.020304411312989,0.624885240329717,1820.2,69.98,0.12779095144174
"271",0.020304411312989,0.624885240329717,1820.2,69.98,0.137094047249097
"272",0.020304411312989,0.624885240329717,1820.2,69.98,0.203798804681281
"273",0.020304411312989,0.624885240329717,1820.2,69.98,0.229860505010295
"274",0.020304411312989,0.624885240329717,1820.2,69.98,0.0104859214211249
"275",0.020304411312989,0.624885240329717,1820.2,69.98,0.109731827323005
"276",0.020304411312989,0.624885240329717,1820.2,69.98,0.0147791485882079
"277",0.020304411312989,0.624885240329717,1820.2,69.98,0.142159058957353
"278",0.020304411312989,0.624885240329717,1820.2,69.98,0.0659799948398236
"279",0.020304411312989,0.624885240329717,1820.2,69.98,0.0161008918882008
"280",0.020304411312989,0.624885240329717,1820.2,69.98,0.202080702938222
"281",0.020304411312989,0.624885240329717,1820.2,69.98,0.214360353036069
"282",0.020304411312989,0.624885240329717,1820.2,69.98,0.186994093560956
"283",0.020304411312989,0.624885240329717,1820.2,69.98,0.05737434247281
"284",0.020304411312989,0.624885240329717,1820.2,69.98,0.0992304214032753
"285",0.020304411312989,0.624885240329717,1820.2,69.98,0.0402582868415495
"286",0.020304411312989,0.624885240329717,1820.2,69.98,0.22321941151184
"287",0.020304411312989,0.624885240329717,1820.2,69.98,0.0641567624397154
"288",0.020304411312989,0.624885240329717,1820.2,69.98,0.275664078881424
"289",0.020304411312989,0.624885240329717,1820.2,69.98,0.123311981698531
"290",0.020304411312989,0.624885240329717,1820.2,69.98,0.125525450387002
"291",0.020304411312989,0.624885240329717,1820.2,69.98,0.119663323895216
"292",0.020304411312989,0.624885240329717,1820.2,69.98,0.143604694816605
"293",0.020304411312989,0.624885240329717,1820.2,69.98,0.19310184457284
"294",0.020304411312989,0.624885240329717,1820.2,69.98,0.293809068929489
"295",0.020304411312989,0.624885240329717,1820.2,69.98,0.242312130944262
"296",0.020304411312989,0.624885240329717,1820.2,69.98,0.136181706077115
"297",0.020304411312989,0.624885240329717,1820.2,69.98,0.174175718342493
"298",0.020304411312989,0.624885240329717,1820.2,69.98,0.0632995819461445
"299",0.020304411312989,0.624885240329717,1820.2,69.98,0.103087025737232
"300",0.020304411312989,0.624885240329717,1820.2,69.98,0.216456489787868
"301",0.020949586150314,0.618721642170801,1820.2,69.98,0.519792789488743
"302",0.020949586150314,0.618721642170801,1820.2,69.98,0.0165096179376646
"303",0.020949586150314,0.618721642170801,1820.2,69.98,0.269044157139077
"304",0.020949586150314,0.618721642170801,1820.2,69.98,0.167524103124698
"305",0.020949586150314,0.618721642170801,1820.2,69.98,0.273226378561921
"306",0.020949586150314,0.618721642170801,1820.2,69.98,0.259877606176708
"307",0.020949586150314,0.618721642170801,1820.2,69.98,0.0810215974333857
"308",0.020949586150314,0.618721642170801,1820.2,69.98,0.0824673094855581
"309",0.020949586150314,0.618721642170801,1820.2,69.98,0.106917250547639
"310",0.020949586150314,0.618721642170801,1820.2,69.98,0.0356283670027678
"311",0.020949586150314,0.618721642170801,1820.2,69.98,0.162353615819958
"312",0.020949586150314,0.618721642170801,1820.2,69.98,0.125626015632187
"313",0.020949586150314,0.618721642170801,1820.2,69.98,0.312288436109716
"314",0.020949586150314,0.618721642170801,1820.2,69.98,0.182240575928307
"315",0.020949586150314,0.618721642170801,1820.2,69.98,0.182166396756855
"316",0.020949586150314,0.618721642170801,1820.2,69.98,0.118526794327043
"317",0.020949586150314,0.618721642170801,1820.2,69.98,0.0445768765223692
"318",0.020949586150314,0.618721642170801,1820.2,69.98,0.0312245784136761
"319",0.020949586150314,0.618721642170801,1820.2,69.98,0.0823630324942788
"320",0.020949586150314,0.618721642170801,1820.2,69.98,0.191159925738157
"321",0.020949586150314,0.618721642170801,1820.2,69.98,0.417859964834794
"322",0.020949586150314,0.618721642170801,1820.2,69.98,0.323906757494452
"323",0.020949586150314,0.618721642170801,1820.2,69.98,0.0455682242408041
"324",0.020949586150314,0.618721642170801,1820.2,69.98,0.0742125645127546
"325",0.020949586150314,0.618721642170801,1820.2,69.98,0.0126240258141163
"326",0.020949586150314,0.618721642170801,1820.2,69.98,0.461665257831245
"327",0.020949586150314,0.618721642170801,1820.2,69.98,0.195865617966978
"328",0.020949586150314,0.618721642170801,1820.2,69.98,0.138212303836113
"329",0.020949586150314,0.618721642170801,1820.2,69.98,0.185890583407522
"330",0.020949586150314,0.618721642170801,1820.2,69.98,0.128735326493278
"331",0.020949586150314,0.618721642170801,1820.2,69.98,0.0939287978140895
"332",0.020949586150314,0.618721642170801,1820.2,69.98,0.216804318474319
"333",0.020949586150314,0.618721642170801,1820.2,69.98,0.0304995440322302
"334",0.020949586150314,0.618721642170801,1820.2,69.98,0.0862951470000032
"335",0.020949586150314,0.618721642170801,1820.2,69.98,0.536756499527214
"336",0.020949586150314,0.618721642170801,1820.2,69.98,0.0688251476180547
"337",0.020949586150314,0.618721642170801,1820.2,69.98,0.16942704976357
"338",0.020949586150314,0.618721642170801,1820.2,69.98,0.0885747747545979
"339",0.020949586150314,0.618721642170801,1820.2,69.98,0.281178745977109
"340",0.020949586150314,0.618721642170801,1820.2,69.98,0.328933956733437
"341",0.020949586150314,0.618721642170801,1820.2,69.98,0.361813784193142
"342",0.020949586150314,0.618721642170801,1820.2,69.98,0.23929993095571
"343",0.020949586150314,0.618721642170801,1820.2,69.98,0.758183627861686
"344",0.020949586150314,0.618721642170801,1820.2,69.98,0.376235654419527
"345",0.020949586150314,0.618721642170801,1820.2,69.98,0.0135894561371483
"346",0.020949586150314,0.618721642170801,1820.2,69.98,0.0247420888795504
"347",0.020949586150314,0.618721642170801,1820.2,69.98,0.245739211922995
"348",0.020949586150314,0.618721642170801,1820.2,69.98,0.109151435519734
"349",0.020949586150314,0.618721642170801,1820.2,69.98,0.375012266374733
"350",0.020949586150314,0.618721642170801,1820.2,69.98,0.0765787675553029
"351",0.020949586150314,0.618721642170801,1820.2,69.98,0.167244930267802
"352",0.020949586150314,0.618721642170801,1820.2,69.98,0.0981350395125263
"353",0.020949586150314,0.618721642170801,1820.2,69.98,0.351132455663794
"354",0.020949586150314,0.618721642170801,1820.2,69.98,0.782359449005376
"355",0.020949586150314,0.618721642170801,1820.2,69.98,0.566373376632853
"356",0.020949586150314,0.618721642170801,1820.2,69.98,0.118705371118733
"357",0.020949586150314,0.618721642170801,1820.2,69.98,0.115895288146486
"358",0.020949586150314,0.618721642170801,1820.2,69.98,0.189332531863736
"359",0.020949586150314,0.618721642170801,1820.2,69.98,0.0451641437690045
"360",0.020949586150314,0.618721642170801,1820.2,69.98,0.0819928195453599
"361",0.020949586150314,0.618721642170801,1820.2,69.98,0.262295559215258
"362",0.020949586150314,0.618721642170801,1820.2,69.98,0.185403501620837
"363",0.020949586150314,0.618721642170801,1820.2,69.98,0.200862706083727
"364",0.020949586150314,0.618721642170801,1820.2,69.98,0.0605154253762137
"365",0.020949586150314,0.618721642170801,1820.2,69.98,0.101167971411632
"366",0.020949586150314,0.618721642170801,1820.2,69.98,0.12260199796644
"367",0.020949586150314,0.618721642170801,1820.2,69.98,0.122903922528728
"368",0.020949586150314,0.618721642170801,1820.2,69.98,0.00613017044484571
"369",0.020949586150314,0.618721642170801,1820.2,69.98,0.140689631093147
"370",0.020949586150314,0.618721642170801,1820.2,69.98,0.122105531365168
"371",0.020949586150314,0.618721642170801,1820.2,69.98,0.163779839176734
"372",0.020949586150314,0.618721642170801,1820.2,69.98,0.196285796985406
"373",0.020949586150314,0.618721642170801,1820.2,69.98,0.000426082959031675
"374",0.020949586150314,0.618721642170801,1820.2,69.98,0.16377651447498
"375",0.020949586150314,0.618721642170801,1820.2,69.98,0.159491434271651
"376",0.020949586150314,0.618721642170801,1820.2,69.98,0.319036461265201
"377",0.020949586150314,0.618721642170801,1820.2,69.98,0.228779237202875
"378",0.020949586150314,0.618721642170801,1820.2,69.98,0.0820561798870024
"379",0.020949586150314,0.618721642170801,1820.2,69.98,0.111886486160843
"380",0.020949586150314,0.618721642170801,1820.2,69.98,0.297305826630793
